time,T,PAR,PET,PP,RG
2021-11-26,7.8999999999999995,1.00276,1.2,3.9,2.12
2021-11-27,6.1,1.1872299999999998,1.2,4.3,2.51
2021-11-28,8.85,0.8892399999999999,0.7,8.7,1.88
2021-11-29,9.7,1.5561699999999998,0.2,0.6,3.29
2021-11-30,11.3,0.54868,0.8,16.2,1.16
2021-12-01,8.6,1.0784399999999998,1.3,6.1,2.28
2021-12-02,9.899999999999999,0.9365399999999999,0.6,7.3,1.98
2021-12-03,9.7,0.40678,0.6,5.1,0.86
2021-12-04,7.0,1.1824999999999999,1.1,6.0,2.5
2021-12-05,8.2,1.61293,0.4,6.1,3.41
2021-12-06,8.0,1.0689799999999998,0.8,3.5,2.26
2021-12-07,7.550000000000001,0.59598,0.9,29.4,1.26
2021-12-08,5.6,1.24399,1.1,10.0,2.63
2021-12-09,9.1,0.88451,0.5,7.7,1.87
2021-12-10,7.1499999999999995,0.8513999999999999,0.6,2.8,1.8
2021-12-11,11.3,0.40678,0.4,3.9,0.86
2021-12-12,9.85,0.29799,0.6,6.2,0.63
2021-12-13,6.05,0.9223499999999999,0.2,0.2,1.95
2021-12-14,7.15,1.17777,0.3,0.1,2.49
2021-12-15,10.65,0.87505,0.4,0.4,1.85
2021-12-16,7.15,0.5817899999999999,0.3,0.0,1.23
2021-12-17,7.699999999999999,1.75483,0.1,0.1,3.71
2021-12-18,6.25,1.05952,0.4,0.1,2.24
2021-12-19,7.050000000000001,1.75483,0.2,0.0,3.71
2021-12-20,8.85,0.6716599999999999,1.0,0.0,1.42
2021-12-21,9.15,0.74734,1.1,0.0,1.58
2021-12-22,10.8,0.29325999999999997,0.8,24.7,0.62
2021-12-23,11.65,1.14939,0.2,4.1,2.43
2021-12-24,10.75,1.3527799999999999,0.5,10.4,2.86
2021-12-25,10.6,1.1730399999999999,0.2,9.8,2.48
2021-12-26,8.1,1.28656,0.2,1.2,2.72
2021-12-27,9.6,1.7169899999999998,0.3,0.9,3.63
2021-12-28,9.65,0.70004,0.6,7.7,1.48
2021-12-29,12.6,1.1966899999999998,0.5,9.9,2.53
2021-12-30,12.7,0.30272,0.3,22.2,0.64
2021-12-31,13.2,0.44461999999999996,0.7,2.0,0.94
