project,product_id,CORDEX_domain,institute_id,driving_model_id,experiment_id,member,model_id,rcm_version_id,frequency,variable_id,version,time_range,uri,institution_id,source_id,simulation_id,grid_label,grid_id,time_reduction,realm,level_type,time_min,time_max,path,format,opendap_url,driving_model
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,pr,v20131026,20510101-20551231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20510101,20551231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/pr/v20131026/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,pr,v20131026,20560101-20601231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20560101,20601231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/pr/v20131026/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,pr,v20131026,20610101-20651231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20610101,20651231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/pr/v20131026/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,pr,v20131026,20660101-20701231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20660101,20701231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/pr/v20131026/pr_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsds,v20131026,20410101-20451231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20410101,20451231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsds/v20131026/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsds,v20131026,20460101-20501231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20460101,20501231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsds/v20131026/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsds,v20131026,20510101-20551231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20510101,20551231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsds/v20131026/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsds,v20131026,20560101-20601231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20560101,20601231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsds/v20131026/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsds,v20131026,20610101-20651231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20610101,20651231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsds/v20131026/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsds,v20131026,20660101-20701231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20660101,20701231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsds/v20131026/rsds_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsus,v20131026,20410101-20451231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20410101,20451231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsus/v20131026/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsus,v20131026,20460101-20501231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20460101,20501231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsus/v20131026/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsus,v20131026,20510101-20551231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20510101,20551231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsus/v20131026/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsus,v20131026,20560101-20601231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20560101,20601231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsus/v20131026/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsus,v20131026,20610101-20651231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20610101,20651231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsus/v20131026/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,rsus,v20131026,20660101-20701231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20660101,20701231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/rsus/v20131026/rsus_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,tas,v20131026,20410101-20451231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20410101,20451231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/tas/v20131026/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20410101-20451231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,tas,v20131026,20460101-20501231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20460101,20501231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/tas/v20131026/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20460101-20501231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,tas,v20131026,20510101-20551231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20510101,20551231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/tas/v20131026/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20510101-20551231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,tas,v20131026,20560101-20601231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20560101,20601231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/tas/v20131026/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20560101-20601231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,tas,v20131026,20610101-20651231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20610101,20651231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/tas/v20131026/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20610101-20651231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,SMHI-RCA4,v1,day,tas,v20131026,20660101-20701231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,SMHI,SMHI-RCA4,r1i1p1,None,None,None,None,None,20660101,20701231,/run/media/nms/Elements/EURO-CORDEX/RCA4/rcp85/CNRM-CM5/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/SMHI-RCA4/v1/day/tas/v20131026/tas_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1_day_20660101-20701231.nc,CNRM-CM5
CORDEX,output,EUR-11,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,SMHI-RCA4,v1,day,evspsblpot,v20131026,19760101-19801231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19760101-19801231.nc,SMHI,SMHI-RCA4,r12i1p1,None,None,None,None,None,19760101,19801231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19760101-19801231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r12i1p1/SMHI-RCA4/v1/day/evspsblpot/v20131026/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19760101-19801231.nc,EC-EARTH
CORDEX,output,EUR-11,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,SMHI-RCA4,v1,day,evspsblpot,v20131026,19810101-19851231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19810101-19851231.nc,SMHI,SMHI-RCA4,r12i1p1,None,None,None,None,None,19810101,19851231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19810101-19851231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r12i1p1/SMHI-RCA4/v1/day/evspsblpot/v20131026/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19810101-19851231.nc,EC-EARTH
CORDEX,output,EUR-11,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,SMHI-RCA4,v1,day,evspsblpot,v20131026,19860101-19901231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19860101-19901231.nc,SMHI,SMHI-RCA4,r12i1p1,None,None,None,None,None,19860101,19901231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19860101-19901231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r12i1p1/SMHI-RCA4/v1/day/evspsblpot/v20131026/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19860101-19901231.nc,EC-EARTH
CORDEX,output,EUR-11,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,SMHI-RCA4,v1,day,evspsblpot,v20131026,19910101-19951231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19910101-19951231.nc,SMHI,SMHI-RCA4,r12i1p1,None,None,None,None,None,19910101,19951231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19910101-19951231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r12i1p1/SMHI-RCA4/v1/day/evspsblpot/v20131026/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19910101-19951231.nc,EC-EARTH
CORDEX,output,EUR-11,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,SMHI-RCA4,v1,day,evspsblpot,v20131026,19960101-20001231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19960101-20001231.nc,SMHI,SMHI-RCA4,r12i1p1,None,None,None,None,None,19960101,20001231,/run/media/nms/Elements/EURO-CORDEX/RCA4/historical/EC-EARTH/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19960101-20001231.nc,netcdf,http://esgf1.dkrz.de/thredds/dodsC/cordex/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r12i1p1/SMHI-RCA4/v1/day/evspsblpot/v20131026/evspsblpot_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1_day_19960101-20001231.nc,EC-EARTH
